status	family	pval	qval	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	gene_status	level	gene_type	num_cells_expressed	use_for_ordering
OK	negbinomial	0.283776940260171	0.628650938566413	ENSMUSG00000022451.12	-	-	ENSMUSG00000022451.12	Twf1	-	chr15:94543642-94589889	-	1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	69	FALSE
OK	negbinomial	0.514752241385766	0.805381446470806	ENSMUSG00000022452.14	-	-	ENSMUSG00000022452.14	Smdt1	-	chr15:82338941-82349090	-	1,3,2	processed_transcript,protein_coding	KNOWN	143	FALSE
OK	negbinomial	0.063262203313973	0.313491854930222	ENSMUSG00000022453.7	-	-	ENSMUSG00000022453.7	Naga	-	chr15:82329531-82338826	-	10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	43	TRUE
OK	negbinomial	0.885377360463517	0.964467700308311	ENSMUSG00000022454.16	-	-	ENSMUSG00000022454.16	Nell2	-	chr15:95219450-95528706	-	11,10,13,12,15,14,17,16,19,18,20,1,3,2,5,4,7,6,9,8,21	protein_coding	KNOWN	122	FALSE
OK	negbinomial	0.419666807300331	0.74543469809711	ENSMUSG00000022456.15	-	-	ENSMUSG00000022456.15	Sept3	-	chr15:82274934-82294442	-	10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	102	FALSE
OK	negbinomial	0.00187234662657338	0.0333513792274568	ENSMUSG00000022462.6	-	-	ENSMUSG00000022462.6	Slc38a2	-	chr15:96687393-96699698	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	31	FALSE
OK	negbinomial	0.0232138555968371	0.176200093489127	ENSMUSG00000022463.7	-	-	ENSMUSG00000022463.7	Srebf2	-	chr15:82147265-82205376	-	11,10,13,12,15,14,17,16,19,18,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	16	FALSE
OK	negbinomial	0.140230772057067	0.461262926971696	ENSMUSG00000022466.5	-	-	ENSMUSG00000022466.5	Rpap3	-	chr15:97675104-97705822	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	33	FALSE
OK	negbinomial	0.996079632361353	0.997158065034185	ENSMUSG00000022471.13	-	-	ENSMUSG00000022471.13	Xrcc6	-	chr15:81987834-82040085	-	11,10,13,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	27	FALSE
OK	negbinomial	0.407405663744132	0.734811093121108	ENSMUSG00000022472.16	-	-	ENSMUSG00000022472.16	Desi1	-	chr15:81987834-82040085	-	1,3,2,5,4,7,6,8	processed_transcript,protein_coding	KNOWN	45	FALSE
OK	negbinomial	0.104927969322521	0.40590981270464	ENSMUSG00000022474.14	-	-	ENSMUSG00000022474.14	Pmm1	-	chr15:81951107-81960930	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding	KNOWN	130	FALSE
OK	negbinomial	0.509445037455367	0.801588563630454	ENSMUSG00000022475.18	-	-	ENSMUSG00000022475.18	Hdac7	-	chr15:97784354-97844502	-	24,25,26,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding	KNOWN	26	FALSE
OK	negbinomial	0.769679886555262	0.923686683403983	ENSMUSG00000022476.7	-	-	ENSMUSG00000022476.7	Polr3h	-	chr15:81872308-81926213	-	1,3,2,5,4,6	protein_coding	KNOWN	85	FALSE
OK	negbinomial	0.772970031222439	0.925244800559522	ENSMUSG00000022477.12	-	-	ENSMUSG00000022477.12	Aco2	-	chr15:81872308-81926213	-	11,10,13,12,15,14,17,16,18,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	130	FALSE
OK	negbinomial	5.56426610281521e-06	0.000379826513635795	ENSMUSG00000022489.5	-	-	ENSMUSG00000022489.5	Pde1b	-	chr15:103503297-103530052	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	72	FALSE
OK	negbinomial	0.000547175310048763	0.0141972450982295	ENSMUSG00000022490.6	-	-	ENSMUSG00000022490.6	Ppp1r1a	-	chr15:103530278-103537992	-	1,3,2,5,4,7,6	protein_coding	KNOWN	103	FALSE
OK	negbinomial	0.0652519106508418	0.317397026891302	ENSMUSG00000022494.13	-	-	ENSMUSG00000022494.13	Shisa9	-	chr16:11984112-12270902	-	1,3,2,5,4	processed_transcript,protein_coding	KNOWN	29	FALSE
OK	negbinomial	0.455048170298351	0.767544766186488	ENSMUSG00000022498.16	-	-	ENSMUSG00000022498.16	Txndc11	-	chr16:11066297-11134650	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	46	FALSE
OK	negbinomial	0.424864359410767	0.748146710451335	ENSMUSG00000022500.14	-	-	ENSMUSG00000022500.14	Litaf	-	chr16:10959274-11066157	-	1,3,2,4	retained_intron,protein_coding	KNOWN	8	TRUE
OK	negbinomial	0.0369496551203615	0.232383241640856	ENSMUSG00000022503.10	-	-	ENSMUSG00000022503.10	Nubp1	-	chr16:10411947-10447362	-	11,10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	36	FALSE
OK	negbinomial	0.91324219938592	0.973748444276569	ENSMUSG00000022507.5	-	-	ENSMUSG00000022507.5	1810013L24Rik	-	chr16:8830099-8858916	-	1,3,2,4	protein_coding	KNOWN	5	FALSE
OK	negbinomial	0.0011052195376346	0.0229609196558634	ENSMUSG00000022514.14	-	-	ENSMUSG00000022514.14	Il1rap	-	chr16:26581703-26755502	-	11,10,12,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	13	FALSE
OK	negbinomial	0.774748120786445	0.925561249709557	ENSMUSG00000022515.5	-	-	ENSMUSG00000022515.5	Anks3	-	chr16:4941414-4964237	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	55	FALSE
OK	negbinomial	0.0723489463327107	0.335247255387904	ENSMUSG00000022516.9	-	-	ENSMUSG00000022516.9	Nudt16l1	-	chr16:4886099-4941020	-	1,3,2	protein_coding	KNOWN	109	FALSE
OK	negbinomial	0.0155499559738473	0.138371480498688	ENSMUSG00000022517.16	-	-	ENSMUSG00000022517.16	Mgrn1	-	chr16:4886099-4941020	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	105	FALSE
OK	negbinomial	0.236100138616479	0.581567239540912	ENSMUSG00000022521.10	-	-	ENSMUSG00000022521.10	Crebbp	-	chr16:4081327-4213997	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30	retained_intron,protein_coding	KNOWN	26	FALSE
OK	negbinomial	0.000431064176960777	0.0119464679669429	ENSMUSG00000022523.9	-	-	ENSMUSG00000022523.9	Fgf12	-	chr16:28160119-28445227	-	1,3,2,5,4	protein_coding	KNOWN	72	FALSE
OK	negbinomial	0.948266533347534	0.984556015676415	ENSMUSG00000022525.13	-	-	ENSMUSG00000022525.13	Hrasls	-	chr16:29209694-29230531	-	1,3,2,4	processed_transcript,protein_coding	KNOWN	43	FALSE
OK	negbinomial	0.116294108356375	0.424349128667636	ENSMUSG00000022526.7	-	-	ENSMUSG00000022526.7	Zfp251	-	chr15:76852147-76871435	-	1,3,2,4	protein_coding	KNOWN	13	FALSE
OK	negbinomial	0.831428759885561	0.947341002994031	ENSMUSG00000022528.7	-	-	ENSMUSG00000022528.7	Hes1	-	chr16:30064383-30067796	-	1,3,2,4	processed_transcript,protein_coding,retained_intron	KNOWN	7	TRUE
OK	negbinomial	0.500238394264318	0.795792165008758	ENSMUSG00000022529.11	-	-	ENSMUSG00000022529.11	Zfp263	-	chr16:3744092-3750790	-	1,3,2,5,4,6	retained_intron,protein_coding,processed_transcript	KNOWN	42	FALSE
OK	negbinomial	0.0859198779553581	0.365966768503905	ENSMUSG00000022536.13	-	-	ENSMUSG00000022536.13	Glyr1	-	chr16:5013905-5049910	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	101	FALSE
OK	negbinomial	0.503158549909954	0.796834083140375	ENSMUSG00000022538.19	-	-	ENSMUSG00000022538.19	Lsg1	-	chr16:30560493-30587592	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	43	TRUE
OK	negbinomial	0.174858234645419	0.505879337414593	ENSMUSG00000022540.16	-	-	ENSMUSG00000022540.16	Rogdi	-	chr16:5008369-5013553	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	138	FALSE
OK	negbinomial	0.0145620937267706	0.13452079913633	ENSMUSG00000022544.13	-	-	ENSMUSG00000022544.13	Eef2kmt	-	chr16:5233620-5289621	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	17	TRUE
OK	negbinomial	0.327493403706896	0.672248413193919	ENSMUSG00000022545.13	-	-	ENSMUSG00000022545.13	Ercc4	-	chr16:13109683-13148734	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	18	FALSE
OK	negbinomial	0.0233215166224235	0.176621850757013	ENSMUSG00000022548.14	-	-	ENSMUSG00000022548.14	Apod	-	chr16:31296191-31314808	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	27	TRUE
OK	negbinomial	0.231389632512961	0.575972269335739	ENSMUSG00000022550.17	-	-	ENSMUSG00000022550.17	Adck5	-	chr15:76576357-76607591	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	50	FALSE
OK	negbinomial	0.00422703685228097	0.0596299470520801	ENSMUSG00000022551.7	-	-	ENSMUSG00000022551.7	Cyc1	-	chr15:76343522-76345934	-	1,3,2,5,4,7,6	protein_coding	KNOWN	138	FALSE
OK	negbinomial	0.10377332371304	0.404287112599951	ENSMUSG00000022552.15	-	-	ENSMUSG00000022552.15	Sharpin	-	chr15:76347039-76351111	-	1,3,2,5,4,7,6,9,8	protein_coding,retained_intron	KNOWN	68	FALSE
OK	negbinomial	0.935474819157619	0.981173558549254	ENSMUSG00000022553.15	-	-	ENSMUSG00000022553.15	Maf1	-	chr15:76351293-76354380	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	108	TRUE
OK	negbinomial	0.145863599768507	0.469618827943183	ENSMUSG00000022554.6	-	-	ENSMUSG00000022554.6	Hgh1	-	chr15:76368897-76371403	-	1,3,2,5,4,6	protein_coding	KNOWN	19	FALSE
OK	negbinomial	0.419884468170697	0.74543469809711	ENSMUSG00000022555.11	-	-	ENSMUSG00000022555.11	Dgat1	-	chr15:76502014-76511951	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	49	FALSE
OK	negbinomial	0.620353138837471	0.864745788342794	ENSMUSG00000022556.9	-	-	ENSMUSG00000022556.9	Hsf1	-	chr15:76477444-76500972	-	11,10,12,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	64	FALSE
OK	negbinomial	0.716866608260832	0.904306763695355	ENSMUSG00000022557.10	-	-	ENSMUSG00000022557.10	Bop1	-	chr15:76380260-76477269	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	28	FALSE
OK	negbinomial	0.763490617509165	0.92292126768475	ENSMUSG00000022558.15	-	-	ENSMUSG00000022558.15	Mroh1	-	chr15:76380260-76477269	-	42,43,24,25,26,27,20,21,22,23,44,28,29,40,41,1,3,2,5,4,7,6,9,8,39,38,11,10,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32	processed_transcript,protein_coding,retained_intron	KNOWN	65	FALSE
OK	negbinomial	0.970055325534819	0.990269826228311	ENSMUSG00000022559.7	-	-	ENSMUSG00000022559.7	Fbxl6	-	chr15:76535729-76538746	-	1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	39	FALSE
OK	negbinomial	0.771938058179614	0.92454039058401	ENSMUSG00000022560.8	-	-	ENSMUSG00000022560.8	Slc52a2	-	chr15:76538942-76542130	-	1,3,2,5,4	protein_coding	KNOWN	25	FALSE
OK	negbinomial	0.500146549474602	0.795792165008758	ENSMUSG00000022561.12	-	-	ENSMUSG00000022561.12	Gpaa1	-	chr15:76331230-76334907	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	91	FALSE
OK	negbinomial	0.00044144530692684	0.0122009245020459	ENSMUSG00000022564.6	-	-	ENSMUSG00000022564.6	Grina	-	chr15:76246806-76249904	-	1,3,2,5,4,7,6	protein_coding	KNOWN	141	FALSE
OK	negbinomial	0.193346521335253	0.529297484365854	ENSMUSG00000022565.15	-	-	ENSMUSG00000022565.15	Plec	-	chr15:76170973-76232574	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,34,33,32	retained_intron,protein_coding	KNOWN	29	FALSE
OK	negbinomial	0.708111583818376	0.900387913366259	ENSMUSG00000022570.5	-	-	ENSMUSG00000022570.5	Tsta3	-	chr15:75924683-75929730	-	11,10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	67	FALSE
OK	negbinomial	0.00632431928482468	0.0788292297131762	ENSMUSG00000022571.8	-	-	ENSMUSG00000022571.8	Pycrl	-	chr15:75916462-75921560	-	1,3,2,5,4,6	protein_coding	KNOWN	110	FALSE
OK	negbinomial	0.146768639763059	0.470009273619122	ENSMUSG00000022577.16	-	-	ENSMUSG00000022577.16	Ly6h	-	chr15:75551267-75567255	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	135	FALSE
OK	negbinomial	0.579138148059086	0.843235629714375	ENSMUSG00000022580.12	-	-	ENSMUSG00000022580.12	Rhpn1	-	chr15:75704279-75714410	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	8	FALSE
OK	negbinomial	0.0496248791093461	0.275660647417345	ENSMUSG00000022587.14	-	-	ENSMUSG00000022587.14	Ly6e	-	chr15:74955050-74959905	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	141	FALSE
OK	negbinomial	0.0361165065564003	0.230183290067199	ENSMUSG00000022591.5	-	-	ENSMUSG00000022591.5	Gm9747	-	chr1:82233100-82291416	-	1	protein_coding	KNOWN	5	FALSE
OK	negbinomial	0.168002158921239	0.496063668314761	ENSMUSG00000022594.14	-	-	ENSMUSG00000022594.14	Lynx1	-	chr15:74747851-74753046	-	1,3,2,4	retained_intron,protein_coding	KNOWN	56	FALSE
OK	negbinomial	0.077729353922586	0.346866893788527	ENSMUSG00000022601.11	-	-	ENSMUSG00000022601.11	Zbtb11	-	chr16:55966274-56029739	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	24	FALSE
OK	negbinomial	0.0616856725541699	0.309523914922773	ENSMUSG00000022602.14	-	-	ENSMUSG00000022602.14	Arc	-	chr15:74669082-74672570	-	1,3,2	protein_coding	KNOWN	15	TRUE
OK	negbinomial	0.146583811367222	0.470009273619122	ENSMUSG00000022604.18	-	-	ENSMUSG00000022604.18	Cep97	-	chr16:55899887-55934855	-	11,10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	12	FALSE
OK	negbinomial	0.885155267172803	0.964467700308311	ENSMUSG00000022607.14	-	-	ENSMUSG00000022607.14	Ptk2	-	chr15:73205104-73423191	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,32	protein_coding	KNOWN	14	FALSE
OK	negbinomial	0.760752612106092	0.922437132684701	ENSMUSG00000022610.9	-	-	ENSMUSG00000022610.9	Mapk12	-	chr15:89130584-89140703	-	11,10,12,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	5	FALSE
OK	negbinomial	0.0777732103328188	0.346866893788527	ENSMUSG00000022614.7	-	-	ENSMUSG00000022614.7	Lmf2	-	chr15:89351003-89355659	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	33	TRUE
OK	negbinomial	0.343965728432031	0.685706668734258	ENSMUSG00000022617.14	-	-	ENSMUSG00000022617.14	Chkb	-	chr15:89416404-89430868	-	24,25,26,27,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	processed_transcript,retained_intron,protein_coding	KNOWN	78	FALSE
OK	negbinomial	0.773235749164874	0.925244800559522	ENSMUSG00000022619.5	-	-	ENSMUSG00000022619.5	Mapk8ip2	-	chr15:89453912-89464468	-	11,10,12,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	108	FALSE
OK	negbinomial	0.863397787555945	0.957928482862661	ENSMUSG00000022620.14	-	-	ENSMUSG00000022620.14	Arsa	-	chr15:89472475-89484847	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	64	FALSE
OK	negbinomial	0.98378052394388	0.993447046772726	ENSMUSG00000022621.16	-	-	ENSMUSG00000022621.16	Rabl2	-	chr15:89582532-89591923	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	64	FALSE
OK	negbinomial	0.0730990072142255	0.336378769271941	ENSMUSG00000022629.16	-	-	ENSMUSG00000022629.16	Kif21a	-	chr15:90933275-91049948	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32	protein_coding	KNOWN	103	FALSE
OK	negbinomial	0.907684054002592	0.971906793898486	ENSMUSG00000022634.9	-	-	ENSMUSG00000022634.9	Yaf2	-	chr15:93284277-93336935	-	1,3,2,5,4	processed_transcript,protein_coding	KNOWN	95	FALSE
OK	negbinomial	0.234597645773077	0.579993353222647	ENSMUSG00000022635.9	-	-	ENSMUSG00000022635.9	Zcrb1	-	chr15:93386096-93398334	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding	KNOWN	129	FALSE
OK	negbinomial	0.00488248043662271	0.065514127336266	ENSMUSG00000022636.13	-	-	ENSMUSG00000022636.13	Alcam	-	chr16:52248995-52454074	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	31	FALSE
OK	negbinomial	0.278801017829924	0.623775880410944	ENSMUSG00000022639.14	-	-	ENSMUSG00000022639.14	Dubr	-	chr16:50719293-50732773	-	1,3,2,4	lincRNA	KNOWN	24	FALSE
OK	negbinomial	0.973620122418807	0.991311402757156	ENSMUSG00000022641.15	-	-	ENSMUSG00000022641.15	Bbx	-	chr16:50191843-50432390	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	50	FALSE
OK	negbinomial	0.0284310391241076	0.201513657791845	ENSMUSG00000022656.15	-	-	ENSMUSG00000022656.15	Pvrl3	-	chr16:46387705-46498525	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	13	FALSE
OK	negbinomial	0.557527014298308	0.83233976924612	ENSMUSG00000022658.10	-	-	ENSMUSG00000022658.10	Tagln3	-	chr16:45711229-45724608	-	1,3,2,4	protein_coding	KNOWN	137	FALSE
OK	negbinomial	0.297310661352556	0.640294301142872	ENSMUSG00000022661.14	-	-	ENSMUSG00000022661.14	Cd200	-	chr16:45382134-45409053	-	1,3,2,5,4,6	processed_transcript,protein_coding,retained_intron	KNOWN	142	FALSE
OK	negbinomial	0.419637978050829	0.74543469809711	ENSMUSG00000022663.3	-	-	ENSMUSG00000022663.3	Atg3	-	chr16:45158784-45188538	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	97	FALSE
OK	negbinomial	0.46585716888798	0.774600827980979	ENSMUSG00000022664.11	-	-	ENSMUSG00000022664.11	Slc35a5	-	chr16:45139572-45158706	-	1,3,2,5,4,7,6	retained_intron,protein_coding	KNOWN	57	FALSE
OK	negbinomial	0.0265356553851557	0.193472509621805	ENSMUSG00000022668.10	-	-	ENSMUSG00000022668.10	Gtpbp8	-	chr16:44724300-44746363	-	1,3,2,5,4,6	protein_coding	KNOWN	25	FALSE
OK	negbinomial	0.0930766403853317	0.380413291714884	ENSMUSG00000022671.12	-	-	ENSMUSG00000022671.12	Mzt2	-	chr16:15848440-15863369	-	1,3,2,4	retained_intron,protein_coding	KNOWN	75	FALSE
OK	negbinomial	0.74249285528839	0.913609343229884	ENSMUSG00000022672.8	-	-	ENSMUSG00000022672.8	Prkdc	-	chr16:15637865-15842235	-	24,25,26,27,20,21,22,23,28,29,4,8,59,58,55,54,57,56,51,50,53,52,82,83,80,81,86,84,85,3,7,39,38,33,32,31,30,37,36,35,34,60,61,62,63,64,65,66,67,68,69,2,6,11,10,13,12,15,14,17,16,19,18,48,49,46,47,44,45,42,43,40,41,1,5,9,77,76,75,74,73,72,71,70,79,78	protein_coding,retained_intron	KNOWN	7	FALSE
OK	negbinomial	0.475584980973684	0.782461151970776	ENSMUSG00000022673.4	-	-	ENSMUSG00000022673.4	Mcm4	-	chr16:15623896-15637400	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	5	FALSE
OK	negbinomial	0.129822401289457	0.444700120292831	ENSMUSG00000022674.14	-	-	ENSMUSG00000022674.14	Ube2v2	-	chr16:15552676-15594524	-	1,3,2,5,4	protein_coding	KNOWN	95	FALSE
OK	negbinomial	0.425508694710171	0.748696935326369	ENSMUSG00000022677.14	-	-	ENSMUSG00000022677.14	Fopnl	-	chr16:14299243-14317375	-	1,3,2,5,4	processed_transcript,protein_coding	KNOWN	100	TRUE
OK	negbinomial	0.209338976104098	0.549418655216081	ENSMUSG00000022678.16	-	-	ENSMUSG00000022678.16	Nde1	-	chr16:14163274-14192928	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	6	TRUE
OK	negbinomial	0.174583294942242	0.505879337414593	ENSMUSG00000022679.13	-	-	ENSMUSG00000022679.13	Mpv17l	-	chr16:13903160-13949619	-	1,3,2,5,4	protein_coding	KNOWN	56	FALSE
OK	negbinomial	0.594825769806662	0.852829560854745	ENSMUSG00000022680.13	-	-	ENSMUSG00000022680.13	Pdxdc1	-	chr16:13819250-13903131	-	24,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	processed_transcript,protein_coding,retained_intron	KNOWN	101	FALSE
OK	negbinomial	0.834042604169976	0.948250316008587	ENSMUSG00000022681.14	-	-	ENSMUSG00000022681.14	Ntan1	-	chr16:13819250-13903131	-	10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	106	FALSE
OK	negbinomial	0.445384643546487	0.761127948706524	ENSMUSG00000022682.7	-	-	ENSMUSG00000022682.7	Rrn3	-	chr16:13780698-13814840	-	11,10,13,12,15,14,17,16,18,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	53	FALSE
OK	negbinomial	0.179438422526255	0.511080424394998	ENSMUSG00000022684.14	-	-	ENSMUSG00000022684.14	Bfar	-	chr16:13671857-13703612	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding	KNOWN	55	FALSE
OK	negbinomial	0.437704083149086	0.758284488112648	ENSMUSG00000022685.8	-	-	ENSMUSG00000022685.8	Parn	-	chr16:13537963-13668170	-	24,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	protein_coding	KNOWN	42	FALSE
OK	negbinomial	0.357289471840853	0.696033560255375	ENSMUSG00000022696.17	-	-	ENSMUSG00000022696.17	Sidt1	-	chr16:44240179-44333196	-	24,25,26,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding,processed_transcript	KNOWN	8	FALSE
OK	negbinomial	0.814435600044877	0.939789519244892	ENSMUSG00000022698.17	-	-	ENSMUSG00000022698.17	Naa50	-	chr16:44139829-44163366	-	1,3,2,5,4,6	protein_coding	KNOWN	65	FALSE
OK	negbinomial	0.328496683284178	0.673752725485657	ENSMUSG00000022701.17	-	-	ENSMUSG00000022701.17	2610015P09Rik	-	chr16:43861406-43964314	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	21	FALSE
OK	negbinomial	0.225056690826376	0.567254689275215	ENSMUSG00000022702.15	-	-	ENSMUSG00000022702.15	Hira	-	chr16:18877036-18970309	-	24,25,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding,processed_transcript	KNOWN	12	FALSE
OK	negbinomial	0.441408023647101	0.759704128153847	ENSMUSG00000022704.15	-	-	ENSMUSG00000022704.15	Qtrtd1	-	chr16:43861406-43964314	-	1,3,2,5,4,7,6,9,8	protein_coding,retained_intron	KNOWN	10	FALSE
OK	negbinomial	0.0827525282024264	0.358617794779241	ENSMUSG00000022706.15	-	-	ENSMUSG00000022706.15	Mrpl40	-	chr16:18872017-18876767	-	1,3,2,4	protein_coding	KNOWN	108	FALSE
OK	negbinomial	0.220963047160823	0.562427760061289	ENSMUSG00000022707.16	-	-	ENSMUSG00000022707.16	Gbe1	-	chr16:70313948-70569716	-	11,10,13,12,15,14,17,16,18,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	24	FALSE
OK	negbinomial	3.73718978806942e-05	0.00175976654326176	ENSMUSG00000022708.16	-	-	ENSMUSG00000022708.16	Zbtb20	-	chr16:42875880-43642602	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	processed_transcript,retained_intron,protein_coding	KNOWN	100	TRUE
OK	negbinomial	0.423889820319068	0.748061942707265	ENSMUSG00000022710.17	-	-	ENSMUSG00000022710.17	Usp7	-	chr16:8689594-8792308	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,32	processed_transcript,protein_coding,retained_intron	KNOWN	22	FALSE
OK	negbinomial	0.957927209838534	0.986864316032753	ENSMUSG00000022711.15	-	-	ENSMUSG00000022711.15	Pmm2	-	chr16:8633883-8657531	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	30	FALSE
OK	negbinomial	0.392822832989943	0.724138329268033	ENSMUSG00000022718.11	-	-	ENSMUSG00000022718.11	Dgcr8	-	chr16:18239783-18289249	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	29	FALSE
OK	negbinomial	0.96982311337943	0.990269138257422	ENSMUSG00000022721.18	-	-	ENSMUSG00000022721.18	Trmt2a	-	chr16:18239783-18289249	-	11,10,12,1,3,2,5,4,7,6,9,8	protein_coding,retained_intron	KNOWN	69	FALSE
OK	negbinomial	0.854258216123095	0.95390850154606	ENSMUSG00000022722.18	-	-	ENSMUSG00000022722.18	Arl6	-	chr16:59612948-59639391	-	1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	107	FALSE
OK	negbinomial	0.459599068662039	0.771122074448682	ENSMUSG00000022724.15	-	-	ENSMUSG00000022724.15	Mina	-	chr16:59471774-59555752	-	10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	23	FALSE
OK	negbinomial	0.0153501190692955	0.137677302516582	ENSMUSG00000022742.5	-	-	ENSMUSG00000022742.5	Cpox	-	chr16:58670207-58680391	-	1,3,2,5,4,7,6	protein_coding	KNOWN	7	FALSE
